Limit_Bal,Gender,Education,Marriage,Age,Default_Payment,Avg_Repayment_Status,Max_Repayment_Status,Delayed_Months_Count,Med_Bill_Amount,Total_Bill_Amount,Med_Payment_Amount,Total_Payment_Amount,Payment_Ratio,Credit_Utilization_Ratio
20000,1,3,1,44,0,0.0,0,0,19687.0,116493,921.5,5860,0.050303019898020496,5.824358782060897
20000,1,2,1,41,0,-1.0,-1,0,724.0,13935,0.0,4337,0.31120838117106775,0.6967151642417879
360000,2,2,2,25,0,-1.0,-1,0,3044.5,19044,3056.0,18156,0.9533210816487268,0.05289985305596373
130000,2,2,1,31,0,-0.3333333333333333,0,0,7147.0,52305,5197.0,40968,0.7832371047298589,0.4023430588995469
30000,1,1,1,47,1,6.0,8,6,2400.0,14400,0.0,0,0.0,0.4799840005333156
110000,2,2,1,33,0,0.5,2,2,9937.0,54664,450.0,7900,0.14451660111588768,0.4969409369005736
30000,1,3,2,46,0,3.3333333333333335,6,5,30859.0,186164,0.0,5000,0.026857894878199447,6.205259824672511
80000,2,1,2,26,1,0.0,0,0,28676.5,165843,2500.0,14500,0.08743156219097466,2.073011587355158
350000,2,3,1,31,0,-0.5,0,0,104865.5,668259,81185.0,369512,0.5529464579654625,1.9093059734115045
50000,2,2,2,24,0,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
110000,2,1,2,23,0,0.0,0,0,75136.5,450111,2750.0,17132,0.03806163799232191,4.091880982900156
180000,2,2,2,32,0,-1.6666666666666667,-1,0,412.0,17951,412.0,18168,1.0120320855614973,0.0997272237376459
440000,2,4,1,32,0,0.0,0,0,287912.0,1723170,11164.5,187127,0.10859456200226211,3.9162865538941958
100000,2,1,2,42,0,0.0,0,0,95881.0,575324,2661.5,13395,0.023282492504236734,5.753182468175318
200000,1,1,2,33,0,-2.0,-2,0,8558.0,79955,8558.0,75096,0.9392165691130122,0.3997730011349943
140000,2,2,1,39,0,0.0,0,0,128625.5,772510,5114.0,33428,0.04327187574028072,5.517889157934587
230000,2,1,2,31,1,-0.5,1,1,1715.0,10670,1050.0,9384,0.8793927466966545,0.04639110264737979
10000,2,2,2,44,1,-1.1666666666666667,0,0,9182.5,56109,736.0,21114,0.3762965603279273,5.61033896610339
280000,2,2,2,35,0,0.0,0,0,146703.5,914538,5582.0,78269,0.08558300958187677,3.266195477873293
310000,1,2,1,42,1,-2.0,-2,0,2852.0,17375,3063.0,21319,1.226922191528545,0.056048206296108724
260000,2,4,1,33,0,-0.3333333333333333,0,0,104803.0,429615,4348.0,127575,0.2969512308666344,1.6523590293883486
270000,1,1,2,29,0,-1.1666666666666667,-1,0,367.5,59660,367.5,50998,0.8547962655671208,0.2209621445846497
50000,1,1,2,23,0,0.0,0,0,26379.0,169445,1500.0,15005,0.08855328541246178,3.388832223355533
450000,1,1,1,46,0,-1.0,-1,0,1135.0,6810,1135.0,6810,0.9998531786815446,0.015133299703778436
190000,1,3,1,54,0,-0.8333333333333334,1,1,1155.5,51300,2453.5,51407,1.002066236525604,0.2699985789548476
290000,2,1,2,28,0,0.0,0,0,30928.0,197506,3500.0,20111,0.10182423914089121,0.6810528239557795
480000,2,1,1,60,0,-0.5,0,0,26516.5,237679,14777.5,155755,0.655313867384719,0.4951635517426005
360000,1,4,1,34,0,-0.6666666666666666,0,0,24741.5,165495,15901.5,121270,0.7327669550925702,0.4597070563692879
380000,1,1,2,32,0,-1.0,-1,0,11162.0,73762,17585.0,116738,1.5826091671976465,0.1941100154999592
20000,1,3,2,24,1,0.0,0,0,11504.5,67783,1000.0,6587,0.09717632479641214,3.3889805509724513
50000,1,3,1,52,0,0.0,0,0,39115.0,218544,1161.0,7412,0.03391521197007481,4.370792584148317
450000,1,1,1,34,0,0.0,0,0,451336.0,2639428,16650.0,101908,0.03860986599753204,5.865382521372175
50000,2,2,2,24,1,1.0,2,3,31431.5,205940,1261.0,8539,0.04146333173093265,4.118717625647487
380000,1,1,1,34,0,0.0,0,0,91640.0,553824,3477.0,21556,0.03892204216133255,1.457427743611201
150000,2,3,2,34,0,-1.8333333333333333,-1,0,868.0,5370,822.5,5175,0.9635077266803203,0.035799761334924435
50000,2,2,2,23,0,0.0,0,0,13852.0,89026,500.0,4749,0.05334336774237029,1.7804843903121939
150000,2,1,2,33,0,-1.5,1,1,-286.0,-1716,0.0,750,-0.43731778425655976,-0.011439923733841775
50000,2,3,1,43,0,0.0,0,0,15054.0,122536,1750.0,12100,0.09874568497678252,2.4506709865802683
50000,1,2,2,24,0,0.0,0,0,33820.0,195205,1517.0,13094,0.06707785621343607,3.904021919561609
230000,2,1,2,26,1,-1.6666666666666667,-1,0,0.0,3741,0.0,1010,0.2699091394975949,0.016265146673275332
310000,2,1,2,32,0,-1.3333333333333333,-1,0,0.0,19995,0.0,6565,0.3283156631326265,0.06449979193615504
310000,2,2,1,34,0,-1.0,-1,0,3152.5,26330,3391.5,27145,1.0309141316319168,0.08493520988641973
50000,2,2,1,50,0,0.0,0,0,48926.0,293808,1687.0,10387,0.03535289933255959,5.876042479150417
240000,1,2,2,32,0,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
400000,2,1,2,26,0,-1.0,-1,0,1680.0,19995,3371.0,31784,1.589517903580716,0.04998737503156242
90000,2,2,2,47,0,-1.0,0,0,0.0,28938,0.0,1000,0.03455544421023532,0.32152976078043577
50000,1,3,1,43,0,1.0,2,3,12786.5,75214,1500.0,8500,0.11300937313035964,1.5042499150017
250000,2,1,2,30,0,0.0,0,0,153328.5,918493,5612.5,34853,0.03794581129544668,3.6739573041707834
200000,1,1,1,44,0,0.3333333333333333,2,1,50647.0,308830,1621.5,10869,0.0351940057830982,1.5441422792886035
10000,1,3,1,37,0,-0.3333333333333333,0,0,6291.5,34593,187.5,3743,0.1081979534023241,3.458954104589541
310000,1,2,1,36,0,0.0,0,0,42085.0,266025,11112.5,74409,0.27970574304767204,0.8581423930890546
340000,2,3,2,46,1,-0.3333333333333333,1,1,5056.0,81489,660.5,37961,0.4658362989323843,0.23967282449169267
220000,1,2,1,34,0,0.0,0,0,133243.0,810292,5000.0,36200,0.04467519773711485,3.683128713051304
500000,1,1,2,36,0,0.0,0,0,134441.0,772001,16676.5,161666,0.20941137458193113,1.543998912002176
80000,2,2,1,41,0,0.0,0,0,57957.0,412596,3034.5,44367,0.1075310775405541,5.157385532680841
200000,1,1,2,36,0,0.0,0,0,70981.0,439196,2206.0,20712,0.04715879206825183,2.1959690201548994
270000,2,2,1,36,0,-2.0,-2,0,47899.0,339500,47956.5,385738,1.1361910568746483,1.257402750360184
100000,2,2,2,29,1,0.3333333333333333,2,1,34334.5,213745,1549.5,11899,0.05566887801409149,2.137428625713743
100000,1,2,2,29,1,2.1666666666666665,3,6,99223.5,579983,2000.0,30524,0.05262903804242876,5.799772002279977
50000,1,1,2,25,0,-2.0,-2,0,0.0,0,0.0,0,0.0,0.0
260000,2,3,2,33,0,-0.3333333333333333,1,1,1985.0,11226,325.0,5138,0.4576467444553309,0.043176757012473026
100000,2,2,2,24,0,-1.0,-1,0,603.5,9046,814.0,11133,1.2305736708301094,0.09045909540904591
240000,2,3,2,31,0,-1.6666666666666667,-1,0,0.0,298,0.0,0,0.0,0.0012416614930771121
50000,2,3,1,28,1,0.3333333333333333,2,1,19116.5,111460,1000.0,9300,0.08343725608060218,2.229155416891662
50000,1,2,2,54,0,-0.5,0,0,41860.5,237760,2325.0,35921,0.1510802865061974,4.755104897902042
200000,2,1,2,44,0,-0.16666666666666666,0,0,33355.0,172171,3138.5,43740,0.25404827730409124,0.8608506957465213
150000,1,2,1,36,1,0.3333333333333333,2,1,97672.0,585327,5500.0,81000,0.13838394882869093,3.9021539856400955
150000,1,2,1,41,0,0.0,0,0,12416.5,86216,2000.0,11000,0.1275850470324878,0.5747695015366564
50000,1,2,1,40,0,0.0,0,0,9532.5,134080,1225.0,7350,0.054817610250520205,2.6815463690726187
100000,1,1,2,27,0,0.0,0,0,65047.5,391692,2397.5,18448,0.04709810999941281,3.9168808311916883
30000,1,1,2,25,0,-0.16666666666666666,2,2,335.0,4714,1104.0,7666,1.6258748674443266,0.15712809573014233
350000,2,1,2,31,0,0.0,0,0,73186.5,436019,2250.0,17300,0.039677079033071876,1.2457650120999655
50000,1,2,2,50,0,-1.3333333333333333,0,0,0.0,25925,0.0,0,0.0,0.5184896302073958
50000,2,2,1,34,0,1.3333333333333333,2,4,19523.0,134035,667.0,4620,0.03446835178608732,2.6806463870722586
250000,2,1,2,43,0,-0.5,0,0,5857.0,38756,2114.0,22582,0.5826560363289213,0.15502337990648038
300000,2,3,2,24,1,-0.5,0,0,10576.0,60713,1328.0,30924,0.5093388674770234,0.2023759920800264
80000,2,2,2,22,0,-1.0,-1,0,788.5,5953,790.5,6306,1.059119919381928,0.07441156985537681
30000,1,2,1,45,1,1.1666666666666667,2,4,15035.0,92028,631.5,4953,0.05381999152441078,3.0674977500749976
370000,2,3,2,29,0,-1.5,-1,0,-1150.0,41637,0.0,19445,0.4670012968922619,0.11253212829154516
50000,1,2,1,43,0,0.0,0,0,9134.5,53551,348.5,3648,0.06812070510905288,1.0709985800283994
30000,2,1,1,22,0,0.3333333333333333,2,1,22581.5,136425,2001.0,9712,0.07118877633295706,4.547348421719276
200000,2,2,2,26,0,0.0,0,0,25998.5,152131,3000.0,18114,0.11906765177608919,0.7606511967440163
230000,2,3,1,48,0,-0.6666666666666666,1,1,4408.0,45663,4410.5,45673,1.000197091800981,0.19853391941774165
290000,2,2,2,29,0,0.0,0,0,72311.0,434638,2735.0,16887,0.038852933123810794,1.4987465560463584
100000,2,2,1,39,0,-2.0,-2,0,0.0,7700,0.0,7700,0.9998701467341904,0.07699923000769993
80000,1,1,2,26,0,0.8333333333333334,2,3,40944.0,247898,1801.5,9659,0.03896344882391619,3.09868626642167
90000,2,2,2,39,1,0.0,0,0,39996.5,229657,1200.0,8128,0.03539175643783365,2.5517160920434216
90000,1,1,1,37,0,0.0,0,0,36138.0,218683,1175.0,8400,0.03841158932523642,2.4297841135098497
80000,1,2,2,26,0,-0.3333333333333333,0,0,8032.5,60497,603.0,10276,0.16985685477205859,0.7562030474619067
260000,2,1,2,39,0,-0.5,2,1,564.0,4436,390.0,2688,0.605814739688979,0.017061472840489075
210000,1,1,2,34,0,0.0,0,0,49090.0,292040,2025.0,14992,0.05133525772066251,1.3906600444759787
80000,2,2,1,26,1,2.0,2,6,28959.0,173649,1200.0,7800,0.044917938381802476,2.170585367682904
170000,2,2,2,25,0,0.0,0,0,32946.5,177590,4071.5,76436,0.43040469393156183,1.0446409138769772
240000,2,1,2,38,0,0.0,0,0,170000.5,1037336,10000.0,52000,0.0501283575154458,4.3222153241028165
150000,2,1,2,32,0,-0.3333333333333333,1,1,966.0,10349,0.0,9017,0.871207729468599,0.06899287338084413
220000,2,1,2,28,0,-1.5,-1,0,0.0,50000,0.0,25000,0.499990000199996,0.22727169421957172
80000,1,1,2,27,0,0.0,0,0,49242.5,292653,3550.0,22136,0.0756388089689531,3.6581167735403306
160000,1,1,1,41,0,-1.5,-1,0,154957.0,926788,5750.0,194631,0.21000572945945625,5.792388797570015
140000,2,2,1,37,0,0.0,0,0,136832.5,823658,5150.0,32220,0.03911813019708399,5.883229405504246
130000,2,2,2,25,0,-2.0,-2,0,0.0,0,0.0,0,0.0,0.0
280000,2,1,2,34,0,0.0,0,0,102713.5,612391,3650.0,23825,0.03890481913545572,2.1871029032039173
200000,1,1,2,28,0,-0.8333333333333334,2,1,230.0,104045,0.0,102255,0.982786459835073,0.5202223988880056
50000,1,2,3,36,1,0.0,0,0,29201.5,172567,1600.0,9700,0.05620972602104678,3.4512709745805084
150000,2,2,2,44,0,0.0,0,0,44162.5,261407,2000.0,12764,0.04882788591014812,1.7427017153218978
210000,2,1,1,36,0,-1.3333333333333333,0,0,0.0,15991,0.0,0,0.0,0.07614725644163599
190000,1,1,1,39,1,-1.5,1,1,-472.0,-1892,0.0,0,-0.0,-0.009957842327145647
140000,2,1,2,28,0,0.6666666666666666,2,2,133092.5,797305,5400.0,33600,0.04214191289166267,5.694995035749745
160000,2,3,1,41,0,-1.0,-1,0,416.0,6562,416.0,4486,0.6835288739905531,0.04101224367347704
180000,2,1,1,39,1,0.0,0,0,129424.5,805855,5000.5,29901,0.03710464400587698,4.476947350292498
20000,2,1,2,22,0,-0.16666666666666666,0,0,7588.0,43665,1168.0,7955,0.182178353867998,2.1831408429578523
50000,2,2,1,37,0,-0.16666666666666666,0,0,21329.0,98618,2055.0,15398,0.1561362414950466,1.9723205535889283
150000,2,1,1,34,0,-1.1666666666666667,1,1,0.0,300,0.0,600,1.9933554817275747,0.001999986666755555
210000,2,3,1,33,0,0.0,0,0,99975.0,602071,3610.0,22788,0.03784929377217343,2.866991109566145
500000,2,2,2,43,0,-1.1666666666666667,-1,0,142422.5,887924,142738.0,714429,0.8046051186755638,1.7758444483111033
70000,2,2,2,22,0,0.0,0,0,28709.5,169689,1096.0,8710,0.051328893865283755,2.424093941515121
100000,1,1,2,27,1,0.16666666666666666,2,1,7317.5,48652,500.0,6323,0.12996115347460588,0.4865151348486515
20000,2,2,2,27,0,0.0,0,0,17034.0,102854,1015.0,7630,0.07418210101599339,5.142442877856107
20000,1,2,2,23,0,0.3333333333333333,2,1,16063.0,78981,700.0,5932,0.07510572029069915,3.9488525573721316
50000,1,2,2,25,1,0.3333333333333333,2,1,27646.5,168926,311.0,6268,0.037104784907090044,3.378452430951381
340000,2,3,2,27,0,0.5,2,2,141685.5,634472,5057.0,167525,0.26403802841098045,1.8660886291510907
130000,1,1,2,29,0,0.0,2,1,9924.5,42184,651.0,13760,0.3261822922839872,0.3244898116168337
320000,2,2,1,53,0,0.0,0,0,154427.5,789885,5000.0,177554,0.22478433596746872,2.468382911303402
220000,2,1,1,41,1,4.5,7,6,230123.0,1389052,0.0,6000,0.004319489609107788,6.313844027981691
50000,1,3,1,24,1,0.0,0,0,19821.0,175873,1500.0,8669,0.04929096967146935,3.5173896522069557
150000,2,1,2,25,0,0.3333333333333333,2,1,38230.0,222008,1336.5,10102,0.0455026598020801,1.4800434663768909
500000,1,1,2,29,0,-0.8333333333333334,0,0,24853.5,182196,27071.5,206057,1.1309571507763574,0.36439127121745757
220000,2,1,2,29,0,-1.0,-1,0,14830.0,90000,16846.5,260807,2.89782335751825,0.4090890495952291
70000,2,1,2,24,0,-0.16666666666666666,0,0,19101.5,122627,2500.0,15668,0.12776853573409008,1.7517892601534264
70000,2,2,2,24,0,0.0,0,0,19578.5,109651,885.0,8789,0.08015357677014555,1.5664204797074328
360000,2,1,2,26,0,-1.1666666666666667,0,0,11752.0,72444,2695.5,33315,0.4598661053212782,0.2012327743534046
100000,1,1,2,30,0,0.3333333333333333,2,1,57004.0,342851,2400.0,14500,0.04229230105118244,3.4284757152428478
360000,1,3,2,30,1,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
210000,2,2,2,29,0,-0.3333333333333333,0,0,13553.5,107774,2317.5,46246,0.42909765715611226,0.5132070799662859
50000,2,2,1,34,0,0.3333333333333333,2,1,16278.5,102528,1556.5,22542,0.2198597469984102,2.0505189896202074
50000,2,1,2,25,0,0.0,0,0,27608.0,171041,1300.0,8111,0.04742110124998539,3.4207515849683006
400000,2,1,2,30,0,0.0,0,0,101894.5,562580,3105.0,122444,0.21764688107134794,1.4064464838837902
290000,2,1,1,36,0,-1.0,0,0,0.0,101285,0.0,2400,0.023695278715715893,0.3492574163537367
320000,2,2,1,39,0,0.0,0,0,50864.0,300324,5000.0,54700,0.18213601931241155,0.9385095671576026
20000,2,2,1,24,1,0.3333333333333333,2,1,19376.0,114341,756.0,5722,0.05004285389445698,5.71676416179191
500000,1,1,1,51,0,0.0,0,0,243500.5,1443336,13500.0,77006,0.05335275129786044,2.8866662266675465
290000,1,1,1,40,0,0.16666666666666666,2,1,8022.0,121516,1930.5,12311,0.10131092768912991,0.419019244761225
50000,1,1,1,38,0,-0.3333333333333333,0,0,29357.5,181670,1094.5,35476,0.19527607598350866,3.633327333453331
50000,1,1,1,60,0,0.0,0,0,35154.5,212056,753.5,6523,0.03076059738655173,4.241035179296414
390000,2,3,1,53,0,-0.8333333333333334,0,0,1262.0,61224,446.5,58024,0.9477174356880359,0.15698421286099268
90000,2,1,2,27,1,-0.8333333333333334,0,0,945.0,5909,0.0,4019,0.6800338409475465,0.06565482605748825
50000,2,3,1,53,0,-0.16666666666666666,2,1,810.0,43515,735.0,4440,0.10203143671293317,0.8702825943481131
230000,2,1,2,28,1,0.0,0,0,43302.0,265413,2000.0,13001,0.048983851643093435,1.153964547980226
70000,1,2,1,37,1,2.0,2,6,45686.0,277240,1950.0,11500,0.041480156253945126,3.9605148497878604
360000,2,2,1,36,0,0.6666666666666666,2,2,49184.0,278053,10000.0,77011,0.2769641868126335,0.772367298979725
300000,2,2,2,31,0,-0.16666666666666666,0,0,11307.0,74555,2000.0,15000,0.20119105102205054,0.24851583828053905
50000,1,3,1,51,1,0.0,0,0,9436.0,54317,1100.0,7600,0.1399167863323392,1.0863182736345274
80000,2,3,2,26,1,-0.3333333333333333,2,2,2336.0,15069,586.5,7098,0.4710019907100199,0.18836014549818128
10000,1,2,1,50,0,1.0,2,3,9064.5,54377,1000.0,6000,0.11033873993158998,5.437156284371563
10000,1,2,2,28,0,0.3333333333333333,2,1,7547.0,43545,500.0,4485,0.10299453451522528,4.354064593540646
140000,2,2,2,29,0,-1.0,-1,0,819.5,6382,940.5,6527,1.0225599248002506,0.045585388675795174
100000,1,2,1,50,0,-0.6666666666666666,0,0,520.0,29178,490.0,3320,0.11378045854895644,0.2917770822291777
30000,1,3,2,42,1,0.0,0,0,11186.5,64814,1121.5,7743,0.11946308724832215,2.1603946535115495
280000,1,1,1,49,0,-0.8333333333333334,0,0,731.5,26457,731.5,16471,0.622533827197823,0.09448894825375624
80000,2,1,2,25,1,1.1666666666666667,2,4,7046.0,40526,271.5,2902,0.07160658326547734,0.5065686678916513
30000,1,2,1,59,0,0.0,0,0,21680.5,108173,447.5,3826,0.03536894262946734,3.6056464784507183
390000,2,1,1,64,1,-1.3333333333333333,1,1,0.0,8668,0.0,13158,1.5178221248125505,0.022225584036964008
10000,2,3,1,49,1,-0.5,2,2,0.0,2273,0.0,0,0.0,0.22727727227277272
70000,1,1,1,49,1,-1.0,-1,0,1531.0,9699,1726.0,9218,0.9503092783505155,0.1385551634976643
160000,2,2,2,37,0,-0.5,0,0,5241.5,31440,3210.0,15650,0.49775770490760474,0.19649877188267573
80000,2,2,1,51,0,1.8333333333333333,2,6,16667.0,100321,1050.0,5000,0.04983951675604553,1.253996825039687
30000,1,2,2,24,1,0.3333333333333333,2,1,26562.5,187007,2300.0,13000,0.06951574264202601,6.233358888037065
200000,2,2,1,40,0,-1.0,-1,0,6609.0,37312,4389.5,30121,0.8072521641251038,0.18655906720466398
60000,2,1,2,24,1,-1.1666666666666667,-1,0,353.5,8949,353.5,11707,1.30804469273743,0.14914751420809652
220000,2,1,1,36,0,0.0,0,0,35663.0,224649,9502.5,64005,0.28490985978188293,1.0211271766946515
30000,2,1,1,41,0,0.0,0,0,28235.5,168133,1359.5,8631,0.05133405497995646,5.60424652511583
60000,2,1,2,33,1,0.0,2,1,9562.5,63619,6923.5,42551,0.668830556428796,1.0602989950167496
30000,2,2,2,23,1,2.6666666666666665,3,6,29743.0,178233,1200.0,5000,0.028053008965741665,5.940901969934336
180000,1,1,2,36,0,0.3333333333333333,2,1,83372.5,543813,3500.0,23000,0.04229387253730136,3.0211665490747275
430000,2,1,1,34,0,-1.0,-1,0,7498.5,42458,7914.0,43381,1.0217150662992533,0.09873930525742963
190000,1,2,2,28,1,-2.0,-2,0,0.0,0,0.0,0,0.0,0.0
20000,2,3,3,39,0,0.0,0,0,16687.0,117896,3120.0,18640,0.1581041078229302,5.894505274736264
150000,2,1,1,48,0,-2.0,-2,0,2594.5,35193,1866.0,30423,0.8644371199636302,0.23461843587709416
140000,1,2,2,61,0,0.0,0,0,109817.0,629959,5000.0,27100,0.043018604355832116,4.499675002321412
200000,1,1,1,40,0,-0.5,2,1,6078.0,47457,5121.0,42966,0.9053478865523199,0.2372838135809321
240000,2,1,2,35,0,-2.0,-2,0,0.0,3228,399.5,20353,6.303189842056364,0.01344994395856684
50000,1,2,1,33,0,-0.16666666666666666,2,1,1523.0,89552,1126.5,6546,0.07309637868078121,1.7910041799164016
50000,1,2,1,37,1,1.3333333333333333,2,4,27904.5,166556,1650.0,10500,0.0630414812946919,3.3310533789324213
470000,1,2,2,34,0,0.0,0,0,239384.0,1400136,9512.0,70424,0.050297935130633645,2.9790064276458987
90000,1,2,1,37,0,0.0,2,1,63289.0,412979,1529.5,104575,0.2532204949392222,4.588604571060322
420000,2,1,1,45,0,-0.6666666666666666,1,1,3313.5,26128,3450.0,23392,0.8952504879635654,0.06220937569196264
430000,2,2,1,32,0,-0.5,2,1,55719.5,236396,2010.5,152276,0.6441536906136711,0.5497568610305558
150000,2,4,2,27,0,-1.1666666666666667,0,0,16255.5,138950,15365.5,123765,0.8907096746335039,0.9263271578189479
450000,2,1,1,35,0,-1.0,-1,0,6541.0,48488,7092.5,57921,1.1945183443667635,0.10775087166472963
220000,2,2,1,41,0,-0.16666666666666666,2,2,3855.5,21490,1827.5,14816,0.6894048671536922,0.09768137417557193
150000,1,1,2,35,0,0.0,0,0,235504.0,1413750,8500.0,52000,0.036781583178367334,9.424937167085552
120000,1,1,2,31,0,-1.0,-1,0,220.0,7978,220.0,5998,0.7517232735931821,0.06648277931017242
80000,2,1,1,32,0,-2.0,-2,0,2025.0,10946,1690.5,10723,0.9795377729058189,0.13682328970887864
230000,2,2,2,32,0,0.16666666666666666,2,2,18415.5,180416,40.0,2307,0.012787043349573488,0.7844139808087791
40000,2,3,1,24,0,5.166666666666667,8,6,24906.5,147650,0.0,0,0.0,3.6911577210569737
300000,2,2,1,66,0,0.16666666666666666,2,2,200.0,40193,0.0,23135,0.5755834204110066,0.1339762200792664
360000,2,2,1,51,0,-1.0,-1,0,1451.5,42195,1451.5,24640,0.583941605839416,0.11720800775553401
50000,2,1,2,22,1,1.0,2,3,4726.0,31442,100.0,2500,0.07950895270807493,0.628827423451531
200000,1,1,2,33,0,-1.3333333333333333,-1,0,0.0,5177,0.0,1800,0.34762456546929316,0.02588487057564712
170000,1,2,1,38,0,-0.16666666666666666,0,0,148064.5,907199,7451.5,233963,0.25789572310405645,5.336433315098146
100000,2,3,2,56,0,0.0,0,0,42677.5,290701,1752.5,11215,0.03857902594409395,2.906980930190698
20000,2,1,2,21,0,0.0,0,0,19017.0,103042,511.5,4279,0.04152635307590035,5.151842407879606
20000,1,3,2,24,0,-0.5,0,0,4340.5,25120,269.5,10058,0.40038215039210223,1.255937203139843
210000,2,2,1,36,0,-0.16666666666666666,0,0,218242.0,1108078,7048.0,232284,0.20962765290200427,5.276536778396293
50000,2,2,2,29,0,0.0,0,0,49939.0,295055,1728.5,10406,0.0352678813513367,5.900981980360393
50000,1,2,2,42,0,0.0,0,0,24844.0,174598,1000.0,6681,0.038264823968063966,3.491890162196756
120000,1,2,2,26,1,0.0,0,0,102853.0,606085,3076.0,28278,0.046656745082381046,5.050666244447963
80000,2,3,1,52,1,2.5,3,6,39958.5,237369,1600.0,10100,0.04254960610018115,2.9670754115573557
190000,1,1,2,29,1,0.8333333333333334,2,4,66.0,6779,33.0,6713,0.990117994100295,0.03567875958547587
180000,2,1,2,31,1,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
180000,1,1,2,29,1,-1.0,-1,0,1295.5,8943,1756.0,12021,1.3440295169946332,0.04968305731634824
110000,2,2,2,26,0,0.3333333333333333,2,1,45677.5,274299,2000.0,12209,0.044509660955158584,2.493604603594513
220000,1,1,2,35,0,-1.1666666666666667,0,0,0.0,106777,0.0,7000,0.06555657532450505,0.4853477938736642
80000,2,2,2,22,0,0.0,0,0,6624.0,35581,1100.0,7700,0.21640155134618627,0.4447569405382433
200000,1,1,1,40,0,-2.0,-2,0,1923.0,26731,735.0,11135,0.41654197216818795,0.13365433172834135
60000,1,1,1,51,1,0.8333333333333334,3,2,37384.5,227664,1486.5,11273,0.04951573583994026,3.7943367610539824
500000,2,1,1,42,1,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
300000,1,1,2,33,0,-0.8333333333333334,0,0,2617.5,45721,1786.5,12424,0.271729145706662,0.15240282532391558
150000,2,1,1,30,1,0.3333333333333333,2,1,116487.5,741461,2922.5,17239,0.02325001146383766,4.943040379730802
90000,2,2,2,24,0,0.8333333333333334,2,3,11930.5,76020,1000.0,15105,0.19869509740729535,0.8446572815857601
240000,1,1,1,44,1,-1.0,-1,0,1473.0,8838,1473.0,7755,0.8773616924991515,0.03682484656313932
190000,2,2,1,45,0,0.0,0,0,101463.0,627244,4443.0,25591,0.04079904981307145,3.3012668354377084
80000,1,1,2,37,0,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
500000,2,2,2,37,0,0.0,0,0,34299.5,219539,5000.0,27600,0.1257174091281771,0.4390771218457563
360000,2,1,2,42,0,-1.3333333333333333,-1,0,8923.0,96409,5325.5,55185,0.572399128721087,0.2678020338832392
60000,1,3,2,24,0,-0.16666666666666666,0,0,17371.0,103960,1200.0,24515,0.23580958243956868,1.7326377893701772
140000,2,1,2,25,0,-1.0,-1,0,1522.5,9404,1511.0,9381,0.9974481658692185,0.0671709487789373
50000,2,2,1,37,0,0.0,0,0,20288.0,125871,700.0,5430,0.0431390619041566,2.517369652606948
30000,1,3,1,41,1,1.8333333333333333,2,6,5601.5,33224,276.0,2215,0.06666666666666667,1.1074297523415886
150000,2,3,1,28,0,-0.3333333333333333,0,0,9799.0,129368,879.5,11759,0.0908950366780295,0.8624475836827754
180000,2,2,1,26,0,-1.8333333333333333,-1,0,176041.0,908899,8223.5,491013,0.5402277478270436,5.049410836606463
